Well,Well_Position,Omit,Sample_Name,Treatment,Tech_Rep,Target_Name,E,Task,Reporter,Quencher,CT,Ct_Mean,Ct_SD,Automatic_Ct_Threshold,Ct_Threshold,Automatic_Baseline,Baseline_Start,Baseline_End,Amp_Status,Comments,Cq_Conf,Tm1,HIGHSD,MTP,Tm2,Tm3,Tm4,CQCONF,EXPFAIL,AMPNC,PlateMap,Unique_Sam_Gene_PlateMap
21,B9,FALSE,g-031023-PFHxA-8,PFHxA,2,APOA5,1.905952,UNKNOWN,SYBR,None,27.457,27.324,0.188,TRUE,"29,985.40",TRUE,3,20,Amp,NA,0.988,80.722,NA,NA,NA,NA,NA,NA,NA,NA,4,g-031023-PFHxA-8-APOA5-4
25,C1,FALSE,b-030123-Control-16,Control,1,APOA5,1.905952,UNKNOWN,SYBR,None,29.706,29.703,0.004,TRUE,"30,447.51",TRUE,3,23,Amp,NA,0.982,80.729,N,NA,NA,NA,NA,NA,NA,NA,1,b-030123-Control-16-APOA5-1
25,C1,FALSE,b-030923-Control-20,Control,1,APOA5,1.905952,UNKNOWN,SYBR,None,32.056,32.25,0.273,TRUE,"15,735.82",TRUE,3,23,Amp,NA,0.976,80.881,N,NA,NA,NA,NA,N,NA,NA,2,b-030923-Control-20-APOA5-2
25,C1,FALSE,b-030623-Control-19,Control,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.694,28.565,0.183,TRUE,"17,141.28",TRUE,3,22,Amp,NA,0.979,80.717,N,NA,NA,NA,NA,NA,NA,NA,3,b-030623-Control-19-APOA5-3
25,C1,FALSE,b-030323-Control-21,Control,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.848,28.847,0.002,TRUE,"29,985.40",TRUE,3,20,Amp,NA,0.978,80.724,NA,NA,NA,NA,NA,NA,NA,NA,4,b-030323-Control-21-APOA5-4
25,C1,FALSE,b-110922-Control-15,Control,1,APOA5,1.905952376,UNKNOWN,SYBR,None,29.417,29.582,0.234,TRUE,"27,403.13",TRUE,3,22,Amp,NA,0.983,80.575,NA,NA,NA,NA,NA,NA,NA,NA,5,b-110922-Control-15-APOA5-5
34,C10,FALSE,k-030523-PFHxS-17,PFHxS,1,APOA5,1.905952,UNKNOWN,SYBR,None,29.47,29.354,0.164,TRUE,"30,447.51",TRUE,3,23,Amp,NA,0.99,80.578,N,NA,NA,NA,NA,NA,NA,NA,1,k-030523-PFHxS-17-APOA5-1
34,C10,FALSE,k-110823-PFHxS-14,PFHxS,1,APOA5,1.905952,UNKNOWN,SYBR,None,31.184,31,0.26,TRUE,"15,735.82",TRUE,3,23,Amp,NA,0.978,80.728,N,NA,NA,NA,NA,N,NA,NA,2,k-110823-PFHxS-14-APOA5-2
34,C10,FALSE,k-030823-PFHxS-21,PFHxS,1,APOA5,1.905952,UNKNOWN,SYBR,None,30.011,29.663,0.492,TRUE,"17,141.28",TRUE,3,23,Amp,NA,0.95,80.716,N,NA,NA,NA,NA,NA,NA,NA,3,k-030823-PFHxS-21-APOA5-3
34,C10,FALSE,k-031023-PFHxS-23,PFHxS,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.582,28.564,0.026,TRUE,"29,985.40",TRUE,3,19,Amp,NA,0.991,80.722,NA,NA,NA,NA,NA,NA,NA,NA,4,k-031023-PFHxS-23-APOA5-4
35,C11,FALSE,n-030523-PFOA-21,PFOA,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.847,28.528,0.452,TRUE,"30,447.51",TRUE,3,22,Amp,NA,0.94,80.573,N,NA,NA,NA,NA,NA,NA,NA,1,n-030523-PFOA-21-APOA5-1
35,C11,FALSE,n-110823-PFOA-14,PFOA,1,APOA5,1.905952,UNKNOWN,SYBR,None,31.79,31.011,1.102,TRUE,"15,735.82",TRUE,3,26,Amp,NA,0.985,80.727,Y,NA,NA,NA,NA,N,NA,NA,2,n-110823-PFOA-14-APOA5-2
35,C11,FALSE,n-030823-PFOA-19,PFOA,1,APOA5,1.905952,UNKNOWN,SYBR,None,30.307,31.194,1.254,TRUE,"17,141.28",TRUE,3,26,Amp,NA,0.96,80.714,Y,NA,NA,NA,NA,NA,NA,NA,3,n-030823-PFOA-19-APOA5-3
35,C11,FALSE,n-031023-PFOA-23,PFOA,1,APOA5,1.905952,UNKNOWN,SYBR,None,24.402,24.505,0.146,TRUE,"29,985.40",TRUE,3,18,Amp,NA,0.965,80.55,NA,NA,NA,NA,NA,NA,NA,NA,4,n-031023-PFOA-23-APOA5-4
36,C12,FALSE,q-030523-PFOS-21,PFOS,1,APOA5,1.905952,UNKNOWN,SYBR,None,29.73,29.603,0.179,TRUE,"30,447.51",TRUE,3,23,Amp,NA,0.988,80.573,N,NA,NA,NA,NA,NA,NA,NA,1,q-030523-PFOS-21-APOA5-1
36,C12,FALSE,q-110823-PFOS-13,PFOS,1,APOA5,1.905952,UNKNOWN,SYBR,None,30.626,30.797,0.242,TRUE,"15,735.82",TRUE,3,25,Amp,NA,0.989,80.881,N,NA,NA,NA,NA,N,NA,NA,2,q-110823-PFOS-13-APOA5-2
36,C12,FALSE,q-030823-PFOS-22,PFOS,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.043,28.416,0.527,TRUE,"17,141.28",TRUE,3,23,Amp,NA,0.992,80.866,Y,NA,NA,NA,NA,NA,NA,NA,3,q-030823-PFOS-22-APOA5-3
36,C12,FALSE,q-031023-PFOS-23,PFOS,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.42,28.47,0.07,TRUE,"29,985.40",TRUE,3,20,Amp,NA,0.994,80.853,NA,NA,NA,NA,NA,NA,NA,NA,4,q-031023-PFOS-23-APOA5-4
26,C2,FALSE,e-030123-MIX-16,MIX,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.739,28.807,0.095,TRUE,"30,447.51",TRUE,3,19,Amp,NA,0.984,80.729,N,NA,NA,NA,NA,NA,NA,NA,1,e-030123-MIX-16-APOA5-1
26,C2,FALSE,e-030923-MIX-23,MIX,1,APOA5,1.905952,UNKNOWN,SYBR,None,27.109,27.152,0.062,TRUE,"15,735.82",TRUE,3,22,Amp,NA,0.984,80.574,N,NA,NA,NA,NA,N,NA,NA,2,e-030923-MIX-23-APOA5-2
26,C2,FALSE,e-030623-MIX-19,MIX,1,APOA5,1.905952,UNKNOWN,SYBR,None,30.628,30.394,0.331,TRUE,"17,141.28",TRUE,3,24,Amp,NA,0.981,80.717,N,NA,NA,NA,NA,NA,NA,NA,3,e-030623-MIX-19-APOA5-3
26,C2,FALSE,e-030323-MIX-17,MIX,1,APOA5,1.905952,UNKNOWN,SYBR,None,27.365,27.537,0.244,TRUE,"29,985.40",TRUE,3,19,Amp,NA,0.979,80.421,NA,NA,NA,NA,NA,NA,NA,NA,4,e-030323-MIX-17-APOA5-4
26,C2,FALSE,e-110922-MIX-13,MIX,1,APOA5,1.905952376,UNKNOWN,SYBR,None,29.311,29.401,0.128,TRUE,"27,403.13",TRUE,3,20,Amp,NA,0.979,80.728,NA,NA,NA,NA,NA,NA,NA,NA,5,e-110922-MIX-13-APOA5-5
27,C3,FALSE,h-030123-PFHxA-14,PFHxA,1,APOA5,1.905952,UNKNOWN,SYBR,None,27.703,27.554,0.21,TRUE,"30,447.51",TRUE,3,21,Amp,NA,0.983,80.728,N,NA,NA,NA,NA,NA,NA,NA,1,h-030123-PFHxA-14-APOA5-1
27,C3,FALSE,h-030923-PFHxA-19,PFHxA,1,APOA5,1.905952,UNKNOWN,SYBR,None,26.367,26.401,0.048,TRUE,"15,735.82",TRUE,3,19,Amp,NA,0.98,80.883,N,NA,NA,NA,NA,N,NA,NA,2,h-030923-PFHxA-19-APOA5-2
27,C3,FALSE,h-030623-PFHxA-17,PFHxA,1,APOA5,1.905952,UNKNOWN,SYBR,None,30.935,31.012,0.11,TRUE,"17,141.28",TRUE,3,25,Amp,NA,0.964,80.717,N,NA,NA,NA,NA,NA,NA,NA,3,h-030623-PFHxA-17-APOA5-3
27,C3,FALSE,h-030323-PFHxA-18,PFHxA,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.798,28.716,0.115,TRUE,"29,985.40",TRUE,3,20,Amp,NA,0.965,80.724,NA,NA,NA,NA,NA,NA,NA,NA,4,h-030323-PFHxA-18-APOA5-4
27,C3,FALSE,h-110922-PFHxA-13,PFHxA,1,APOA5,1.905952376,UNKNOWN,SYBR,None,24.501,24.569,0.097,TRUE,"27,403.13",TRUE,3,16,Amp,NA,0.987,80.576,NA,NA,NA,NA,NA,NA,NA,NA,5,h-110922-PFHxA-13-APOA5-5
28,C4,FALSE,k-030123-PFHxS-15,PFHxS,1,APOA5,1.905952,UNKNOWN,SYBR,None,29.101,29.208,0.152,TRUE,"30,447.51",TRUE,3,21,Amp,NA,0.979,80.728,N,NA,NA,NA,NA,NA,NA,NA,1,k-030123-PFHxS-15-APOA5-1
28,C4,FALSE,k-030923-PFHxS-24,PFHxS,1,APOA5,1.905952,UNKNOWN,SYBR,None,25.847,25.819,0.04,TRUE,"15,735.82",TRUE,3,18,Amp,NA,0.98,80.883,N,NA,NA,NA,NA,N,NA,NA,2,k-030923-PFHxS-24-APOA5-2
28,C4,FALSE,k-030623-PFHxS-20,PFHxS,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.993,28.689,0.43,TRUE,"17,141.28",TRUE,3,23,Amp,NA,0.983,80.565,N,NA,NA,NA,NA,NA,NA,NA,3,k-030623-PFHxS-20-APOA5-3
28,C4,FALSE,k-030323-PFHxS-22,PFHxS,1,APOA5,1.905952,UNKNOWN,SYBR,None,27.254,27.261,0.009,TRUE,"29,985.40",TRUE,3,20,Amp,NA,0.981,80.724,NA,NA,NA,NA,NA,NA,NA,NA,4,k-030323-PFHxS-22-APOA5-4
28,C4,FALSE,k-110922-PFHxS-18,PFHxS,1,APOA5,1.905952376,UNKNOWN,SYBR,None,29.635,29.381,0.359,TRUE,"27,403.13",TRUE,3,22,Amp,NA,0.984,80.881,NA,NA,NA,NA,NA,NA,NA,NA,5,k-110922-PFHxS-18-APOA5-5
29,C5,FALSE,n-030123-PFOA-16,PFOA,1,APOA5,1.905952,UNKNOWN,SYBR,None,29.326,29.261,0.093,TRUE,"30,447.51",TRUE,3,22,Amp,NA,0.99,80.733,N,NA,NA,NA,NA,NA,NA,NA,1,n-030123-PFOA-16-APOA5-1
29,C5,FALSE,n-030923-PFOA-22,PFOA,1,APOA5,1.905952,UNKNOWN,SYBR,None,27.078,27.077,0.002,TRUE,"15,735.82",TRUE,3,22,Amp,NA,0.989,80.575,N,NA,NA,NA,NA,N,NA,NA,2,n-030923-PFOA-22-APOA5-2
29,C5,FALSE,n-030623-PFOA-17,PFOA,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.897,29.058,0.227,TRUE,"17,141.28",TRUE,3,22,Amp,NA,0.986,80.567,N,NA,NA,NA,NA,NA,NA,NA,3,n-030623-PFOA-17-APOA5-3
29,C5,FALSE,n-030323-PFOA-18,PFOA,1,APOA5,1.905952,UNKNOWN,SYBR,None,25.962,25.953,0.013,TRUE,"29,985.40",TRUE,3,18,Amp,NA,0.986,80.422,NA,NA,NA,NA,NA,NA,NA,NA,4,n-030323-PFOA-18-APOA5-4
29,C5,FALSE,n-110922-PFOA-13,PFOA,1,APOA5,1.905952376,UNKNOWN,SYBR,None,26.706,26.75,0.063,TRUE,"27,403.13",TRUE,3,19,Amp,NA,0.988,80.73,NA,NA,NA,NA,NA,NA,NA,NA,5,n-110922-PFOA-13-APOA5-5
30,C6,FALSE,q-030123-PFOS-17,PFOS,1,APOA5,1.905952,UNKNOWN,SYBR,None,29.438,29.435,0.004,TRUE,"30,447.51",TRUE,3,23,Amp,NA,0.984,80.733,N,NA,NA,NA,NA,NA,NA,NA,1,q-030123-PFOS-17-APOA5-1
30,C6,FALSE,q-030923-PFOS-24,PFOS,1,APOA5,1.905952,UNKNOWN,SYBR,None,25.878,25.834,0.062,TRUE,"15,735.82",TRUE,3,19,Amp,NA,0.985,80.575,N,NA,NA,NA,NA,N,NA,NA,2,q-030923-PFOS-24-APOA5-2
30,C6,FALSE,q-030623-PFOS-16,PFOS,1,APOA5,1.905952,UNKNOWN,SYBR,None,29.866,29.887,0.029,TRUE,"17,141.28",TRUE,3,21,Amp,NA,0.989,80.719,N,NA,NA,NA,NA,NA,NA,NA,3,q-030623-PFOS-16-APOA5-3
30,C6,FALSE,q-030323-PFOS-19,PFOS,1,APOA5,1.905952,UNKNOWN,SYBR,None,27.385,27.213,0.243,TRUE,"29,985.40",TRUE,3,21,Amp,NA,0.982,80.422,NA,NA,NA,NA,NA,NA,NA,NA,4,q-030323-PFOS-19-APOA5-4
30,C6,FALSE,q2-110922-PFOS-15,PFOS,1,APOA5,1.905952376,UNKNOWN,SYBR,None,26.716,26.766,0.07,TRUE,"27,403.13",TRUE,3,19,Amp,NA,0.981,80.578,NA,NA,NA,NA,NA,NA,NA,NA,5,q2-110922-PFOS-15-APOA5-5
31,C7,FALSE,b-030523-Control-17,Control,1,APOA5,1.905952,UNKNOWN,SYBR,None,27.563,27.611,0.068,TRUE,"30,447.51",TRUE,3,19,Amp,NA,0.985,80.577,N,NA,NA,NA,NA,NA,NA,NA,1,b-030523-Control-17-APOA5-1
31,C7,FALSE,b-110823-Control-13,Control,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.828,28.834,0.008,TRUE,"15,735.82",TRUE,3,23,Amp,NA,0.991,80.574,N,NA,NA,NA,NA,N,NA,NA,2,b-110823-Control-13-APOA5-2
31,C7,FALSE,b-030823-Control-22,Control,1,APOA5,1.905952,UNKNOWN,SYBR,None,30.072,30.103,0.043,TRUE,"17,141.28",TRUE,3,25,Amp,NA,0.99,80.716,N,NA,NA,NA,NA,NA,NA,NA,3,b-030823-Control-22-APOA5-3
31,C7,FALSE,b-031023-Control-23,Control,1,APOA5,1.905952,UNKNOWN,SYBR,None,25.355,25.427,0.102,TRUE,"29,985.40",TRUE,3,16,Amp,NA,0.988,80.571,NA,NA,NA,NA,NA,NA,NA,NA,4,b-031023-Control-23-APOA5-4
32,C8,FALSE,e-030523-MIX-22,MIX,1,APOA5,1.905952,UNKNOWN,SYBR,None,27.014,27.147,0.189,TRUE,"30,447.51",TRUE,3,21,Amp,NA,0.982,80.882,N,NA,NA,NA,NA,NA,NA,NA,1,e-030523-MIX-22-APOA5-1
32,C8,FALSE,e-110823-MIX-18,MIX,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.842,28.927,0.12,TRUE,"15,735.82",TRUE,3,23,Amp,NA,0.989,80.881,N,NA,NA,NA,NA,N,NA,NA,2,e-110823-MIX-18-APOA5-2
32,C8,FALSE,e-030823-MIX-21,MIX,1,APOA5,1.905952,UNKNOWN,SYBR,None,29.137,28.861,0.389,TRUE,"17,141.28",TRUE,3,20,Amp,NA,0.983,80.716,N,NA,NA,NA,NA,NA,NA,NA,3,e-030823-MIX-21-APOA5-3
32,C8,FALSE,e-031023-MIX-20,MIX,1,APOA5,1.905952,UNKNOWN,SYBR,None,27.235,27.165,0.099,TRUE,"29,985.40",TRUE,3,20,Amp,NA,0.981,80.873,NA,NA,NA,NA,NA,NA,NA,NA,4,e-031023-MIX-20-APOA5-4
33,C9,FALSE,h-030523-PFHxA-16,PFHxA,1,APOA5,1.905952,UNKNOWN,SYBR,None,30.322,30.273,0.069,TRUE,"30,447.51",TRUE,3,23,Amp,NA,0.986,80.73,N,NA,NA,NA,NA,NA,NA,NA,1,h-030523-PFHxA-16-APOA5-1
33,C9,FALSE,h-110823-PFHxA-15,PFHxA,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.528,28.637,0.155,TRUE,"15,735.82",TRUE,3,23,Amp,NA,0.988,80.575,N,NA,NA,NA,NA,N,NA,NA,2,h-110823-PFHxA-15-APOA5-2
33,C9,FALSE,h-030823-PFHxA-24,PFHxA,1,APOA5,1.905952,UNKNOWN,SYBR,None,30.869,31.474,0.855,TRUE,"17,141.28",TRUE,3,24,Amp,NA,0.991,80.716,Y,NA,NA,NA,NA,NA,NA,NA,3,h-030823-PFHxA-24-APOA5-3
33,C9,FALSE,h-031023-PFHxA-22,PFHxA,1,APOA5,1.905952,UNKNOWN,SYBR,None,28.202,28.096,0.149,TRUE,"29,985.40",TRUE,3,19,Amp,NA,0.981,80.722,NA,NA,NA,NA,NA,NA,NA,NA,4,h-031023-PFHxA-22-APOA5-4
37,D1,FALSE,b-030123-Control-16,Control,2,APOA5,1.905952,UNKNOWN,SYBR,None,29.701,29.703,0.004,TRUE,"30,447.51",TRUE,3,20,Amp,NA,0.981,80.729,N,NA,NA,NA,NA,NA,NA,NA,1,b-030123-Control-16-APOA5-1
37,D1,FALSE,b-030923-Control-20,Control,2,APOA5,1.905952,UNKNOWN,SYBR,None,32.443,32.25,0.273,TRUE,"15,735.82",TRUE,3,26,Amp,NA,0.981,80.728,N,NA,NA,NA,NA,N,NA,NA,2,b-030923-Control-20-APOA5-2
37,D1,FALSE,b-030623-Control-19,Control,2,APOA5,1.905952,UNKNOWN,SYBR,None,28.435,28.565,0.183,TRUE,"17,141.28",TRUE,3,21,Amp,NA,0.983,80.717,N,NA,NA,NA,NA,NA,NA,NA,3,b-030623-Control-19-APOA5-3
37,D1,FALSE,b-030323-Control-21,Control,2,APOA5,1.905952,UNKNOWN,SYBR,None,28.845,28.847,0.002,TRUE,"29,985.40",TRUE,3,21,Amp,NA,0.978,80.724,NA,NA,NA,NA,NA,NA,NA,NA,4,b-030323-Control-21-APOA5-4
37,D1,FALSE,b-110922-Control-15,Control,2,APOA5,1.905952376,UNKNOWN,SYBR,None,29.748,29.582,0.234,TRUE,"27,403.13",TRUE,3,21,Amp,NA,0.979,80.575,NA,NA,NA,NA,NA,NA,NA,NA,5,b-110922-Control-15-APOA5-5
46,D10,FALSE,k-030523-PFHxS-17,PFHxS,2,APOA5,1.905952,UNKNOWN,SYBR,None,29.238,29.354,0.164,TRUE,"30,447.51",TRUE,3,23,Amp,NA,0.982,80.578,N,NA,NA,NA,NA,NA,NA,NA,1,k-030523-PFHxS-17-APOA5-1
46,D10,FALSE,k-110823-PFHxS-14,PFHxS,2,APOA5,1.905952,UNKNOWN,SYBR,None,30.817,31,0.26,TRUE,"15,735.82",TRUE,3,24,Amp,NA,0.984,80.575,N,NA,NA,NA,NA,N,NA,NA,2,k-110823-PFHxS-14-APOA5-2
46,D10,FALSE,k-030823-PFHxS-21,PFHxS,2,APOA5,1.905952,UNKNOWN,SYBR,None,29.315,29.663,0.492,TRUE,"17,141.28",TRUE,3,22,Amp,NA,0.973,80.716,N,NA,NA,NA,NA,NA,NA,NA,3,k-030823-PFHxS-21-APOA5-3
46,D10,FALSE,k-031023-PFHxS-23,PFHxS,2,APOA5,1.905952,UNKNOWN,SYBR,None,28.546,28.564,0.026,TRUE,"29,985.40",TRUE,3,20,Amp,NA,0.988,80.722,NA,NA,NA,NA,NA,NA,NA,NA,4,k-031023-PFHxS-23-APOA5-4
47,D11,FALSE,n-030523-PFOA-21,PFOA,2,APOA5,1.905952,UNKNOWN,SYBR,None,28.209,28.528,0.452,TRUE,"30,447.51",TRUE,3,19,Amp,NA,0.982,80.725,N,NA,NA,NA,NA,NA,NA,NA,1,n-030523-PFOA-21-APOA5-1
47,D11,FALSE,n-110823-PFOA-14,PFOA,2,APOA5,1.905952,UNKNOWN,SYBR,None,30.232,31.011,1.102,TRUE,"15,735.82",TRUE,3,24,Amp,NA,0.986,80.574,Y,NA,NA,NA,NA,N,NA,NA,2,n-110823-PFOA-14-APOA5-2
47,D11,FALSE,n-030823-PFOA-19,PFOA,2,APOA5,1.905952,UNKNOWN,SYBR,None,32.081,31.194,1.254,TRUE,"17,141.28",TRUE,3,27,Amp,NA,0.984,80.714,Y,NA,NA,NA,NA,NA,NA,NA,3,n-030823-PFOA-19-APOA5-3
47,D11,FALSE,n-031023-PFOA-23,PFOA,2,APOA5,1.905952,UNKNOWN,SYBR,None,24.608,24.505,0.146,TRUE,"29,985.40",TRUE,3,18,Amp,NA,0.987,80.55,NA,NA,NA,NA,NA,NA,NA,NA,4,n-031023-PFOA-23-APOA5-4
48,D12,FALSE,q-030523-PFOS-21,PFOS,2,APOA5,1.905952,UNKNOWN,SYBR,None,29.476,29.603,0.179,TRUE,"30,447.51",TRUE,3,24,Amp,NA,0.982,80.573,N,NA,NA,NA,NA,NA,NA,NA,1,q-030523-PFOS-21-APOA5-1
48,D12,FALSE,q-110823-PFOS-13,PFOS,2,APOA5,1.905952,UNKNOWN,SYBR,None,30.968,30.797,0.242,TRUE,"15,735.82",TRUE,3,23,Amp,NA,0.982,80.727,N,NA,NA,NA,NA,N,NA,NA,2,q-110823-PFOS-13-APOA5-2
48,D12,FALSE,q-030823-PFOS-22,PFOS,2,APOA5,1.905952,UNKNOWN,SYBR,None,28.788,28.416,0.527,TRUE,"17,141.28",TRUE,3,24,Amp,NA,0.984,80.714,Y,NA,NA,NA,NA,NA,NA,NA,3,q-030823-PFOS-22-APOA5-3
48,D12,FALSE,q-031023-PFOS-23,PFOS,2,APOA5,1.905952,UNKNOWN,SYBR,None,28.519,28.47,0.07,TRUE,"29,985.40",TRUE,3,22,Amp,NA,0.992,80.702,NA,NA,NA,NA,NA,NA,NA,NA,4,q-031023-PFOS-23-APOA5-4
38,D2,FALSE,e-030123-MIX-16,MIX,2,APOA5,1.905952,UNKNOWN,SYBR,None,28.874,28.807,0.095,TRUE,"30,447.51",TRUE,3,19,Amp,NA,0.985,80.577,N,NA,NA,NA,NA,NA,NA,NA,1,e-030123-MIX-16-APOA5-1
38,D2,FALSE,e-030923-MIX-23,MIX,2,APOA5,1.905952,UNKNOWN,SYBR,None,27.196,27.152,0.062,TRUE,"15,735.82",TRUE,3,21,Amp,NA,0.981,80.421,N,NA,NA,NA,NA,N,NA,NA,2,e-030923-MIX-23-APOA5-2
38,D2,FALSE,e-030623-MIX-19,MIX,2,APOA5,1.905952,UNKNOWN,SYBR,None,30.161,30.394,0.331,TRUE,"17,141.28",TRUE,3,23,Amp,NA,0.983,80.717,N,NA,NA,NA,NA,NA,NA,NA,3,e-030623-MIX-19-APOA5-3
38,D2,FALSE,e-030323-MIX-17,MIX,2,APOA5,1.905952,UNKNOWN,SYBR,None,27.71,27.537,0.244,TRUE,"29,985.40",TRUE,3,21,Amp,NA,0.954,80.421,NA,NA,NA,NA,NA,NA,NA,NA,4,e-030323-MIX-17-APOA5-4
38,D2,FALSE,e-110922-MIX-13,MIX,2,APOA5,1.905952376,UNKNOWN,SYBR,None,29.491,29.401,0.128,TRUE,"27,403.13",TRUE,3,20,Amp,NA,0.982,80.728,NA,NA,NA,NA,NA,NA,NA,NA,5,e-110922-MIX-13-APOA5-5
39,D3,FALSE,h-030123-PFHxA-14,PFHxA,2,APOA5,1.905952,UNKNOWN,SYBR,None,27.406,27.554,0.21,TRUE,"30,447.51",TRUE,3,19,Amp,NA,0.981,80.728,N,NA,NA,NA,NA,NA,NA,NA,1,h-030123-PFHxA-14-APOA5-1
39,D3,FALSE,h-030923-PFHxA-19,PFHxA,2,APOA5,1.905952,UNKNOWN,SYBR,None,26.435,26.401,0.048,TRUE,"15,735.82",TRUE,3,20,Amp,NA,0.982,80.73,N,NA,NA,NA,NA,N,NA,NA,2,h-030923-PFHxA-19-APOA5-2
39,D3,FALSE,h-030623-PFHxA-17,PFHxA,2,APOA5,1.905952,UNKNOWN,SYBR,None,31.09,31.012,0.11,TRUE,"17,141.28",TRUE,3,23,Amp,NA,0.994,80.565,N,NA,NA,NA,NA,NA,NA,NA,3,h-030623-PFHxA-17-APOA5-3
39,D3,FALSE,h-030323-PFHxA-18,PFHxA,2,APOA5,1.905952,UNKNOWN,SYBR,None,28.635,28.716,0.115,TRUE,"29,985.40",TRUE,3,22,Amp,NA,0.986,80.724,NA,NA,NA,NA,NA,NA,NA,NA,4,h-030323-PFHxA-18-APOA5-4
39,D3,FALSE,h-110922-PFHxA-13,PFHxA,2,APOA5,1.905952376,UNKNOWN,SYBR,None,24.638,24.569,0.097,TRUE,"27,403.13",TRUE,3,17,Amp,NA,0.984,80.576,NA,NA,NA,NA,NA,NA,NA,NA,5,h-110922-PFHxA-13-APOA5-5
40,D4,FALSE,k-030123-PFHxS-15,PFHxS,2,APOA5,1.905952,UNKNOWN,SYBR,None,29.316,29.208,0.152,TRUE,"30,447.51",TRUE,3,20,Amp,NA,0.983,80.728,N,NA,NA,NA,NA,NA,NA,NA,1,k-030123-PFHxS-15-APOA5-1
40,D4,FALSE,k-030923-PFHxS-24,PFHxS,2,APOA5,1.905952,UNKNOWN,SYBR,None,25.79,25.819,0.04,TRUE,"15,735.82",TRUE,3,19,Amp,NA,0.983,80.73,N,NA,NA,NA,NA,N,NA,NA,2,k-030923-PFHxS-24-APOA5-2
40,D4,FALSE,k-030623-PFHxS-20,PFHxS,2,APOA5,1.905952,UNKNOWN,SYBR,None,28.385,28.689,0.43,TRUE,"17,141.28",TRUE,3,21,Amp,NA,0.986,80.412,N,NA,NA,NA,NA,NA,NA,NA,3,k-030623-PFHxS-20-APOA5-3
40,D4,FALSE,k-030323-PFHxS-22,PFHxS,2,APOA5,1.905952,UNKNOWN,SYBR,None,27.268,27.261,0.009,TRUE,"29,985.40",TRUE,3,21,Amp,NA,0.98,80.573,NA,NA,NA,NA,NA,NA,NA,NA,4,k-030323-PFHxS-22-APOA5-4
40,D4,FALSE,k-110922-PFHxS-18,PFHxS,2,APOA5,1.905952376,UNKNOWN,SYBR,None,29.126,29.381,0.359,TRUE,"27,403.13",TRUE,3,22,Amp,NA,0.977,80.729,NA,NA,NA,NA,NA,NA,NA,NA,5,k-110922-PFHxS-18-APOA5-5
41,D5,FALSE,n-030123-PFOA-16,PFOA,2,APOA5,1.905952,UNKNOWN,SYBR,None,29.195,29.261,0.093,TRUE,"30,447.51",TRUE,3,20,Amp,NA,0.982,80.733,N,NA,NA,NA,NA,NA,NA,NA,1,n-030123-PFOA-16-APOA5-1
41,D5,FALSE,n-030923-PFOA-22,PFOA,2,APOA5,1.905952,UNKNOWN,SYBR,None,27.075,27.077,0.002,TRUE,"15,735.82",TRUE,3,21,Amp,NA,0.984,80.575,N,NA,NA,NA,NA,N,NA,NA,2,n-030923-PFOA-22-APOA5-2
41,D5,FALSE,n-030623-PFOA-17,PFOA,2,APOA5,1.905952,UNKNOWN,SYBR,None,29.218,29.058,0.227,TRUE,"17,141.28",TRUE,3,23,Amp,NA,0.984,80.567,N,NA,NA,NA,NA,NA,NA,NA,3,n-030623-PFOA-17-APOA5-3
41,D5,FALSE,n-030323-PFOA-18,PFOA,2,APOA5,1.905952,UNKNOWN,SYBR,None,25.944,25.953,0.013,TRUE,"29,985.40",TRUE,3,19,Amp,NA,0.985,80.422,NA,NA,NA,NA,NA,NA,NA,NA,4,n-030323-PFOA-18-APOA5-4
41,D5,FALSE,n-110922-PFOA-13,PFOA,2,APOA5,1.905952376,UNKNOWN,SYBR,None,26.795,26.75,0.063,TRUE,"27,403.13",TRUE,3,20,Amp,NA,0.983,80.578,NA,NA,NA,NA,NA,NA,NA,NA,5,n-110922-PFOA-13-APOA5-5
42,D6,FALSE,q-030123-PFOS-17,PFOS,2,APOA5,1.905952,UNKNOWN,SYBR,None,29.433,29.435,0.004,TRUE,"30,447.51",TRUE,3,21,Amp,NA,0.981,80.733,N,NA,NA,NA,NA,NA,NA,NA,1,q-030123-PFOS-17-APOA5-1
42,D6,FALSE,q-030923-PFOS-24,PFOS,2,APOA5,1.905952,UNKNOWN,SYBR,None,25.791,25.834,0.062,TRUE,"15,735.82",TRUE,3,19,Amp,NA,0.985,80.575,N,NA,NA,NA,NA,N,NA,NA,2,q-030923-PFOS-24-APOA5-2
